user_id,gender,neighborhoods,type_service,registration_channel,registration_date,birth_date,system_operation
123006,M,Stuyvesant Town,normal,Google,2020-07-26,1984-04-12,Android
123017,M,Stuyvesant Town,normal,Instagram,2020-07-20,1984-05-17,Android
123039,M,Stuyvesant Town,normal,Instagram,2020-07-17,1978-10-23,Android
123040,M,Stuyvesant Town,normal,Google,2020-06-04,1978-08-20,Android
123045,M,Stuyvesant Town,normal,Recommendation,2020-07-02,1982-12-14,Web
123048,F,Stuyvesant Town,normal,Google,2020-06-20,1983-07-28,Android
123054,M,Stuyvesant Town,normal,Google,2020-06-19,1983-01-24,Android
123069,M,Stuyvesant Town,premium,Recommendation,2020-07-26,1979-06-18,Android
123073,M,Stuyvesant Town,normal,Google,2020-07-21,1981-12-04,Android
123086,F,Stuyvesant Town,premium,Facebook,2020-06-28,1978-12-18,Android
123087,M,Stuyvesant Town,normal,Facebook,2020-07-07,1982-11-29,IOS
123101,F,Stuyvesant Town,premium,Marketplace,2020-07-03,1980-11-25,Android
123103,F,Stuyvesant Town,normal,Instagram,2020-06-29,1985-04-18,Android
123110,M,Stuyvesant Town,premium,Facebook,2020-06-15,1984-12-11,IOS
123115,M,Stuyvesant Town,premium,Instagram,2020-07-04,1985-09-29,Android
123133,M,Stuyvesant Town,normal,Recommendation,2020-07-10,1982-11-17,Web
123145,M,Stuyvesant Town,premium,Google,2020-07-05,1981-04-08,Android
123161,M,Stuyvesant Town,premium,Marketplace,2020-07-22,1978-04-19,Android
123168,F,Stuyvesant Town,premium,Facebook,2020-06-08,1981-02-10,Android
123210,M,Stuyvesant Town,premium,Instagram,2020-06-12,1978-04-03,Android
123214,M,Stuyvesant Town,normal,Instagram,2020-06-21,1981-07-28,Android
123234,M,Stuyvesant Town,normal,Google,2020-06-29,1984-05-16,Android
123261,F,Stuyvesant Town,premium,Google,2020-07-19,1984-03-30,Android
123292,F,Stuyvesant Town,normal,Google,2020-06-22,1984-12-24,Android
123293,F,Stuyvesant Town,premium,Instagram,2020-06-18,1984-05-22,Android
123320,M,Stuyvesant Town,normal,Instagram,2020-07-07,1978-12-23,Android
123323,F,Stuyvesant Town,premium,Marketplace,2020-07-19,1979-03-22,Android
123336,F,Stuyvesant Town,premium,Facebook,2020-07-08,1981-03-24,Android
123340,M,Stuyvesant Town,premium,Facebook,2020-07-21,1980-07-27,Android
123348,M,Stuyvesant Town,premium,Google,2020-06-30,1980-12-12,Android
123375,M,Stuyvesant Town,normal,Facebook,2020-06-16,1981-06-12,Android
123385,M,Stuyvesant Town,premium,Facebook,2020-06-18,1980-01-13,Android
123397,F,Stuyvesant Town,normal,Google,2020-07-27,1978-07-01,Android
123398,M,Stuyvesant Town,premium,Instagram,2020-07-28,1984-11-10,Android
123420,M,Stuyvesant Town,premium,Google,2020-07-18,1982-01-05,Android
123434,F,Stuyvesant Town,premium,Google,2020-06-08,1980-02-10,Android
123444,M,Stuyvesant Town,normal,Marketplace,2020-06-23,1983-02-27,Android
123457,F,Stuyvesant Town,normal,Recommendation,2020-06-19,1982-11-18,Android
123461,M,Stuyvesant Town,normal,Google,2020-07-07,1980-08-21,Android
123494,M,Stuyvesant Town,normal,Google,2020-06-23,1983-03-17,Android
123518,F,Stuyvesant Town,normal,Instagram,2020-06-27,1983-08-03,IOS
123541,F,Stuyvesant Town,premium,Facebook,2020-06-08,1983-09-19,Android
123553,F,Stuyvesant Town,premium,Instagram,2020-06-02,1980-09-07,IOS
123607,M,Stuyvesant Town,premium,Instagram,2020-06-29,1981-03-28,Android
123620,M,Stuyvesant Town,normal,Google,2020-06-26,1978-06-11,Android
123695,F,Stuyvesant Town,normal,Marketplace,2020-07-10,1982-05-08,Android
123734,M,Stuyvesant Town,normal,Promotional code,2020-07-17,1983-05-05,Web
123762,M,Stuyvesant Town,normal,Marketplace,2020-07-13,1981-04-28,Android
123769,M,Stuyvesant Town,premium,Facebook,2020-07-08,1980-04-22,Android
123778,M,Stuyvesant Town,premium,Facebook,2020-06-27,1980-01-16,Android
123798,F,Stuyvesant Town,normal,Instagram,2020-06-11,1984-08-29,Android
123901,M,Stuyvesant Town,normal,Promotional code,2020-07-17,1980-09-18,Android
123933,F,Stuyvesant Town,normal,Promotional code,2020-07-10,1979-05-24,Android
123996,M,Stuyvesant Town,normal,Google,2020-07-05,1978-04-07,Android
124078,F,Stuyvesant Town,normal,Google,2020-07-29,1980-10-06,Android
124129,F,Stuyvesant Town,normal,Facebook,2020-06-09,1984-07-08,Android
124160,F,Stuyvesant Town,normal,Recommendation,2020-07-03,1979-12-23,Android
124211,F,Stuyvesant Town,normal,Facebook,2020-07-19,1985-12-16,Android
124281,F,Stuyvesant Town,premium,Facebook,2020-06-23,1980-11-06,Android
124292,F,Stuyvesant Town,premium,Google,2020-06-18,1978-08-13,IOS
124298,M,Stuyvesant Town,normal,Instagram,2020-07-26,1982-10-12,Android
124320,M,Stuyvesant Town,premium,Recommendation,2020-06-03,1985-05-21,Android
124380,F,Stuyvesant Town,premium,Recommendation,2020-07-19,1982-01-06,Android
124394,M,Stuyvesant Town,normal,Google,2020-06-25,1982-08-23,Android
124398,F,Stuyvesant Town,normal,Facebook,2020-07-30,1980-09-10,Android
124441,F,Stuyvesant Town,normal,Facebook,2020-06-13,1980-05-12,Web
124494,F,Stuyvesant Town,normal,Google,2020-06-26,1980-01-03,Web
124512,M,Stuyvesant Town,normal,Recommendation,2020-07-14,1980-02-25,Android
124536,M,Stuyvesant Town,premium,Facebook,2020-06-22,1985-05-30,Android
124551,M,Stuyvesant Town,premium,Marketplace,2020-06-13,1985-06-02,Android
124581,M,Stuyvesant Town,premium,Google,2020-07-11,1983-01-04,Android
124583,F,Stuyvesant Town,normal,Google,2020-07-21,1982-04-16,Android
124633,F,Stuyvesant Town,normal,Google,2020-07-02,1980-12-31,Android
124663,M,Stuyvesant Town,normal,Marketplace,2020-06-06,1983-06-23,Android
124728,M,Stuyvesant Town,premium,Google,2020-06-16,1979-08-10,Android
124734,F,Stuyvesant Town,premium,Instagram,2020-06-12,1983-08-15,Android
121028,M,Turtle Bay,normal,Facebook,2020-06-03,1983-04-22,Android
121032,F,Turtle Bay,premium,Marketplace,2020-06-27,1980-11-21,Android
121041,F,Turtle Bay,premium,Google,2020-07-12,1978-06-18,Android
121055,F,Turtle Bay,normal,Google,2020-06-10,1985-06-24,Android
121056,M,Turtle Bay,normal,Promotional code,2020-06-29,1984-08-28,Android
121091,M,Turtle Bay,normal,Facebook,2020-07-02,1978-03-13,Android
121099,F,Turtle Bay,premium,Promotional code,2020-07-12,1985-03-23,Android
121119,F,Turtle Bay,normal,Instagram,2020-07-08,1982-05-03,Android
121127,F,Turtle Bay,premium,Marketplace,2020-06-01,1980-05-14,Android
121180,M,Turtle Bay,normal,Google,2020-07-03,1980-11-29,Android
121246,M,Turtle Bay,premium,Facebook,2020-07-07,1980-04-23,Android
121249,F,Turtle Bay,normal,Google,2020-07-09,1980-01-29,Android
121251,M,Turtle Bay,normal,Instagram,2020-06-15,1981-05-25,Android
121254,M,Turtle Bay,normal,Google,2020-06-15,1983-01-26,Android
121256,M,Turtle Bay,normal,Facebook,2020-06-13,1985-04-23,Android
121276,F,Turtle Bay,normal,Google,2020-06-07,1978-07-02,Android
121285,F,Turtle Bay,normal,Facebook,2020-07-02,1980-01-12,IOS
121289,F,Turtle Bay,normal,Google,2020-06-12,1979-07-27,Android
121331,F,Turtle Bay,premium,Google,2020-07-25,1980-03-22,Android
121354,M,Turtle Bay,premium,Google,2020-06-12,1982-11-11,Android
121386,M,Turtle Bay,normal,Facebook,2020-06-28,1983-12-28,Android
121390,M,Turtle Bay,normal,Instagram,2020-06-30,1980-04-11,Web
121391,M,Turtle Bay,normal,Instagram,2020-06-15,1981-02-21,Android
121393,F,Turtle Bay,normal,Facebook,2020-06-01,1983-11-08,Android
121394,F,Turtle Bay,normal,Marketplace,2020-06-20,1978-04-28,Android
121408,F,Turtle Bay,normal,Instagram,2020-07-23,1985-01-06,Android
121411,F,Turtle Bay,normal,Recommendation,2020-06-24,1984-03-04,Android
121441,F,Turtle Bay,normal,Instagram,2020-07-18,1983-12-18,Android
121468,F,Turtle Bay,normal,Instagram,2020-06-14,1983-10-24,Web
121497,F,Turtle Bay,normal,Google,2020-06-13,1980-11-28,Android
121501,M,Turtle Bay,normal,Facebook,2020-07-03,1981-02-20,Android
121503,M,Turtle Bay,normal,Facebook,2020-06-16,1981-12-20,Web
121522,M,Turtle Bay,normal,Google,2020-07-09,1982-09-06,Web
121532,F,Turtle Bay,premium,Recommendation,2020-07-11,1983-11-13,Android
121533,M,Turtle Bay,normal,Marketplace,2020-06-09,1981-04-03,Android
121560,M,Turtle Bay,normal,Promotional code,2020-06-07,1979-01-17,Android
121605,F,Turtle Bay,normal,Facebook,2020-06-03,1979-04-05,Android
121618,F,Turtle Bay,normal,Google,2020-07-04,1978-05-24,Android
121621,M,Turtle Bay,normal,Marketplace,2020-07-26,1979-03-01,Android
121632,M,Turtle Bay,normal,Promotional code,2020-06-29,1983-08-03,Android
121633,M,Turtle Bay,normal,Recommendation,2020-06-16,1981-01-06,Android
121649,M,Turtle Bay,premium,Google,2020-07-10,1981-08-25,Web
121650,M,Turtle Bay,premium,Google,2020-06-18,1979-02-24,Android
121662,M,Turtle Bay,normal,Promotional code,2020-06-14,1979-03-16,Android
121673,M,Turtle Bay,normal,Google,2020-06-12,1978-02-19,Android
121686,M,Turtle Bay,normal,Google,2020-07-15,1980-01-06,Web
121710,M,Turtle Bay,normal,Instagram,2020-07-15,1981-06-23,IOS
121719,M,Turtle Bay,premium,Google,2020-07-16,1985-05-12,Android
121747,M,Turtle Bay,normal,Instagram,2020-06-19,1978-11-04,Android
121752,F,Turtle Bay,normal,Promotional code,2020-07-28,1984-06-08,Android
121765,F,Turtle Bay,normal,Facebook,2020-07-20,1980-09-05,Android
121772,M,Turtle Bay,premium,Google,2020-07-13,1985-02-15,Web
121794,M,Turtle Bay,premium,Recommendation,2020-07-27,1979-10-18,Android
121814,F,Turtle Bay,normal,Instagram,2020-07-15,1983-12-23,Android
121820,M,Turtle Bay,normal,Instagram,2020-06-18,1980-06-26,Android
121822,M,Turtle Bay,premium,Facebook,2020-06-04,1979-01-30,Android
121827,M,Turtle Bay,normal,Google,2020-06-16,1983-06-07,Android
121829,F,Turtle Bay,normal,Google,2020-06-28,1982-08-15,Web
121837,F,Turtle Bay,premium,Instagram,2020-06-25,1978-04-27,Android
121846,M,Turtle Bay,premium,Marketplace,2020-07-02,1980-04-15,Android
121854,M,Turtle Bay,normal,Instagram,2020-07-19,1982-09-19,Web
121866,F,Turtle Bay,premium,Google,2020-07-21,1980-08-30,Android
121872,F,Turtle Bay,normal,Marketplace,2020-07-08,1981-08-30,Android
121892,F,Turtle Bay,normal,Google,2020-07-24,1978-06-23,Android
121915,F,Turtle Bay,normal,Promotional code,2020-07-23,1978-06-08,IOS
121941,M,Turtle Bay,normal,Facebook,2020-06-20,1980-11-08,Android
121953,F,Turtle Bay,normal,Instagram,2020-06-20,1978-11-06,Web
121963,F,Turtle Bay,normal,Google,2020-06-07,1984-11-25,Android
121978,M,Turtle Bay,normal,Google,2020-07-19,1983-08-13,Web
121982,M,Turtle Bay,normal,Google,2020-07-01,1982-07-01,Android
121988,M,Turtle Bay,premium,Marketplace,2020-07-28,1980-05-26,Android
121989,F,Turtle Bay,normal,Recommendation,2020-06-12,1982-07-13,Web
121995,F,Turtle Bay,normal,Google,2020-07-05,1983-01-18,Android
122012,F,Turtle Bay,normal,Marketplace,2020-06-30,1978-03-02,Android
122027,F,Turtle Bay,normal,Marketplace,2020-07-14,1978-02-17,Android
122032,F,Turtle Bay,premium,Promotional code,2020-06-16,1981-05-01,Android
122039,F,Turtle Bay,normal,Facebook,2020-07-03,1979-02-04,Android
122040,M,Turtle Bay,normal,Marketplace,2020-06-13,1979-06-29,Web
122044,M,Turtle Bay,normal,Google,2020-06-07,1985-12-25,Android
122059,M,Turtle Bay,normal,Google,2020-06-06,1980-12-03,Android
122060,F,Turtle Bay,normal,Marketplace,2020-07-28,1979-11-09,Web
122074,F,Turtle Bay,premium,Promotional code,2020-07-09,1984-01-15,Android
122086,M,Turtle Bay,normal,Google,2020-07-21,1979-05-30,Android
122090,F,Turtle Bay,normal,Google,2020-07-10,1978-11-21,Android
122092,F,Turtle Bay,normal,Facebook,2020-06-01,1984-09-16,Android
122097,F,Turtle Bay,premium,Marketplace,2020-07-25,1980-06-17,Android
122165,F,Turtle Bay,premium,Instagram,2020-06-01,1981-02-06,Android
122177,F,Turtle Bay,premium,Facebook,2020-07-06,1981-01-03,Android
122181,M,Turtle Bay,premium,Facebook,2020-06-04,1980-08-25,Android
122191,F,Turtle Bay,normal,Facebook,2020-06-08,1979-01-06,Android
122195,F,Turtle Bay,normal,Recommendation,2020-06-27,1981-11-23,Android
122197,M,Turtle Bay,normal,Recommendation,2020-07-21,1979-12-14,Android
122211,F,Turtle Bay,normal,Facebook,2020-07-05,1980-08-08,Android
122235,M,Turtle Bay,premium,Google,2020-06-23,1979-08-07,Android
122240,M,Turtle Bay,premium,Google,2020-07-28,1981-09-27,Web
122258,M,Turtle Bay,normal,Recommendation,2020-07-15,1982-09-26,Web
122259,F,Turtle Bay,premium,Recommendation,2020-06-14,1985-01-07,Web
122269,M,Turtle Bay,normal,Promotional code,2020-07-18,1979-02-13,Android
122274,F,Turtle Bay,normal,Instagram,2020-06-18,1983-03-17,Android
122308,F,Turtle Bay,normal,Marketplace,2020-07-13,1982-02-27,Android
122315,M,Turtle Bay,premium,Google,2020-06-03,1979-08-17,Android
122322,F,Turtle Bay,premium,Google,2020-06-12,1980-08-22,Android
122324,M,Turtle Bay,premium,Google,2020-06-26,1978-07-23,Web
122326,M,Turtle Bay,premium,Google,2020-07-30,1983-06-05,Android
122346,M,Turtle Bay,normal,Google,2020-07-15,1979-08-26,Android
122354,F,Turtle Bay,normal,Google,2020-06-18,1983-05-12,Android
122381,F,Turtle Bay,normal,Google,2020-06-22,1985-07-20,Android
122382,M,Turtle Bay,premium,Google,2020-06-23,1985-04-08,Android
122383,F,Turtle Bay,normal,Facebook,2020-07-24,1982-04-08,Android
122388,F,Turtle Bay,normal,Instagram,2020-07-13,1983-10-20,Web
122402,M,Turtle Bay,normal,Instagram,2020-07-08,1984-03-04,Android
122422,M,Turtle Bay,normal,Google,2020-06-21,1982-01-01,Android
122438,M,Turtle Bay,premium,Promotional code,2020-06-18,1983-04-10,Web
122474,M,Turtle Bay,normal,Google,2020-06-14,1982-10-27,Android
122480,M,Turtle Bay,normal,Marketplace,2020-06-08,1984-10-03,Android
122481,M,Turtle Bay,premium,Facebook,2020-06-22,1985-02-20,Android
122500,M,Turtle Bay,normal,Instagram,2020-07-10,1985-04-14,Web
122503,M,Turtle Bay,normal,Facebook,2020-07-04,1978-11-12,Web
122590,M,Turtle Bay,normal,Google,2020-07-10,1979-07-22,Android
122594,F,Turtle Bay,normal,Instagram,2020-07-11,1979-11-04,Android
122606,F,Turtle Bay,premium,Google,2020-06-27,1980-06-19,Android
122643,F,Turtle Bay,premium,Google,2020-06-23,1981-07-18,Android
122648,F,Turtle Bay,premium,Google,2020-07-24,1979-06-27,Android
122652,M,Turtle Bay,normal,Promotional code,2020-07-25,1980-10-07,Android
122653,F,Turtle Bay,normal,Facebook,2020-07-17,1981-05-22,IOS
122667,M,Turtle Bay,premium,Marketplace,2020-06-15,1984-04-25,Android
122682,F,Turtle Bay,normal,Google,2020-06-13,1981-08-06,Android
122721,F,Turtle Bay,normal,Google,2020-07-01,1985-11-29,Android
122730,F,Turtle Bay,premium,Google,2020-06-08,1980-11-06,Android
122745,F,Turtle Bay,premium,Instagram,2020-06-12,1978-12-30,Web
122746,M,Turtle Bay,normal,Google,2020-07-20,1984-10-18,Web
122748,M,Turtle Bay,premium,Recommendation,2020-06-27,1978-12-13,Android
122761,F,Turtle Bay,premium,Instagram,2020-07-03,1979-11-26,Android
122774,F,Turtle Bay,normal,Marketplace,2020-06-21,1985-04-12,Web
122787,F,Turtle Bay,normal,Google,2020-07-11,1979-04-05,Android
122788,F,Turtle Bay,normal,Facebook,2020-07-06,1979-04-28,Android
122791,M,Turtle Bay,premium,Facebook,2020-06-09,1981-03-19,Android
122799,F,Turtle Bay,normal,Instagram,2020-07-26,1981-06-23,Android
122830,F,Turtle Bay,normal,Facebook,2020-07-04,1983-04-08,Android
122851,F,Turtle Bay,premium,Marketplace,2020-07-02,1982-10-31,Android
122861,F,Turtle Bay,premium,Facebook,2020-06-20,1981-12-07,Android
122869,M,Turtle Bay,premium,Google,2020-06-30,1978-07-20,Android
122882,F,Turtle Bay,premium,Google,2020-07-17,1979-01-05,Web
122892,M,Turtle Bay,normal,Facebook,2020-07-01,1984-04-04,Android
122894,M,Turtle Bay,normal,Google,2020-06-20,1983-10-29,Android
122932,M,Turtle Bay,normal,Facebook,2020-07-20,1979-06-13,Android
122938,F,Turtle Bay,normal,Google,2020-06-21,1984-05-16,Web
122942,F,Turtle Bay,normal,Recommendation,2020-06-02,1983-12-23,Web
122976,F,Turtle Bay,premium,Google,2020-06-24,1980-08-04,Android
122987,F,Turtle Bay,premium,Google,2020-07-14,1979-01-03,Android
123001,F,Turtle Bay,premium,Google,2020-06-06,1985-12-23,Android
123010,M,Turtle Bay,normal,Google,2020-06-12,1978-01-04,Web
123019,M,Turtle Bay,premium,Facebook,2020-07-10,1983-09-24,Android
123021,M,Turtle Bay,premium,Instagram,2020-07-13,1981-09-10,Android
123022,F,Turtle Bay,premium,Google,2020-07-17,1978-02-15,Android
123026,F,Turtle Bay,normal,Promotional code,2020-06-06,1981-01-03,Android
123053,F,Turtle Bay,premium,Google,2020-07-21,1983-10-13,Android
123065,F,Turtle Bay,premium,Google,2020-06-30,1983-07-02,Android
123082,M,Turtle Bay,premium,Google,2020-06-11,1981-09-05,Web
123084,M,Turtle Bay,premium,Promotional code,2020-06-29,1984-09-30,IOS
123107,M,Turtle Bay,normal,Google,2020-07-07,1982-08-04,Android
123124,M,Turtle Bay,premium,Instagram,2020-06-24,1980-08-15,Android
123128,M,Turtle Bay,normal,Recommendation,2020-06-07,1980-04-05,Android
123136,M,Turtle Bay,premium,Google,2020-07-26,1978-11-17,Android
123139,M,Turtle Bay,normal,Facebook,2020-07-22,1981-02-21,Android
123141,M,Turtle Bay,normal,Google,2020-06-07,1981-11-01,Android
123147,M,Turtle Bay,normal,Facebook,2020-07-19,1983-10-27,Android
123167,M,Turtle Bay,normal,Google,2020-06-07,1981-10-16,Android
123183,M,Turtle Bay,premium,Google,2020-07-17,1981-10-02,Android
123204,F,Turtle Bay,normal,Marketplace,2020-06-28,1978-04-01,Android
123219,F,Turtle Bay,normal,Instagram,2020-07-09,1982-06-14,Web
123225,M,Turtle Bay,premium,Facebook,2020-06-08,1983-11-26,Android
123237,M,Turtle Bay,premium,Google,2020-07-28,1982-04-16,Android
123276,M,Turtle Bay,normal,Instagram,2020-06-12,1979-02-12,Android
123300,F,Turtle Bay,normal,Marketplace,2020-07-14,1980-07-09,Android
123306,F,Turtle Bay,premium,Facebook,2020-07-22,1983-01-29,Android
123310,M,Turtle Bay,normal,Instagram,2020-07-19,1984-10-30,Android
123313,F,Turtle Bay,premium,Recommendation,2020-06-02,1978-08-04,Android
123326,M,Turtle Bay,normal,Google,2020-07-20,1980-08-18,Android
123333,M,Turtle Bay,normal,Promotional code,2020-06-16,1982-08-07,Android
123337,F,Turtle Bay,premium,Google,2020-06-26,1984-05-11,Android
123347,F,Turtle Bay,premium,Google,2020-06-13,1984-05-17,Android
123354,F,Turtle Bay,normal,Google,2020-06-14,1979-11-16,Android
123361,M,Turtle Bay,normal,Instagram,2020-06-27,1978-06-08,Android
123376,F,Turtle Bay,normal,Marketplace,2020-06-30,1979-01-29,Android
123400,M,Turtle Bay,normal,Google,2020-06-13,1980-01-27,Web
123409,M,Turtle Bay,normal,Facebook,2020-06-21,1983-08-15,Android
123411,M,Turtle Bay,premium,Recommendation,2020-07-28,1983-12-26,Android
123415,F,Turtle Bay,normal,Instagram,2020-07-23,1983-07-12,Android
123416,M,Turtle Bay,premium,Google,2020-06-18,1985-04-19,Android
123429,F,Turtle Bay,premium,Promotional code,2020-07-24,1982-03-27,Android
123443,M,Turtle Bay,premium,Facebook,2020-07-21,1985-03-03,Android
123445,M,Turtle Bay,normal,Google,2020-07-24,1981-10-15,Android
123449,M,Turtle Bay,premium,Instagram,2020-06-18,1984-07-10,Android
123450,M,Turtle Bay,normal,Instagram,2020-07-27,1981-12-06,Web
123481,M,Turtle Bay,normal,Instagram,2020-07-09,1979-09-02,Android
123490,M,Turtle Bay,premium,Google,2020-06-12,1980-09-11,Android
123497,F,Turtle Bay,normal,Google,2020-06-24,1980-07-12,IOS
123502,F,Turtle Bay,normal,Instagram,2020-07-24,1979-12-30,Android
123507,M,Turtle Bay,normal,Instagram,2020-06-01,1980-09-03,Android
123515,M,Turtle Bay,normal,Google,2020-07-09,1980-02-06,Android
123572,M,Turtle Bay,normal,Google,2020-06-26,1982-09-03,Android
123589,M,Turtle Bay,normal,Instagram,2020-06-16,1981-11-15,Android
123593,F,Turtle Bay,normal,Facebook,2020-07-22,1980-12-20,Android
123614,M,Turtle Bay,normal,Facebook,2020-06-10,1980-01-16,Web
123657,M,Turtle Bay,normal,Google,2020-06-18,1981-10-16,Android
123670,M,Turtle Bay,normal,Google,2020-06-22,1981-06-25,Web
123679,M,Turtle Bay,premium,Marketplace,2020-06-03,1978-06-22,Android
123685,M,Turtle Bay,premium,Recommendation,2020-07-28,1979-05-29,Android
123721,M,Turtle Bay,normal,Instagram,2020-07-01,1978-07-24,Android
123754,F,Turtle Bay,premium,Google,2020-06-06,1984-06-09,Android
123777,M,Turtle Bay,premium,Google,2020-06-21,1979-07-26,Android
123788,M,Turtle Bay,normal,Google,2020-06-25,1982-09-04,IOS
123855,M,Turtle Bay,premium,Facebook,2020-06-30,1980-06-22,Web
123878,M,Turtle Bay,premium,Facebook,2020-07-24,1982-06-01,Android
123880,F,Turtle Bay,normal,Facebook,2020-06-19,1983-05-03,Android
123884,F,Turtle Bay,normal,Promotional code,2020-07-07,1982-01-31,Android
124033,M,Turtle Bay,normal,Google,2020-06-05,1979-06-09,Android
124035,F,Turtle Bay,normal,Google,2020-06-06,1979-08-15,Android
124084,F,Turtle Bay,premium,Marketplace,2020-06-18,1979-07-06,Android
124093,F,Turtle Bay,normal,Recommendation,2020-06-16,1981-12-20,Web
124147,F,Turtle Bay,premium,Facebook,2020-06-02,1979-02-10,Android
124204,F,Turtle Bay,normal,Google,2020-07-16,1981-03-03,Android
124221,F,Turtle Bay,normal,Facebook,2020-06-24,1978-01-11,Android
124251,M,Turtle Bay,premium,Google,2020-07-23,1978-10-26,Web
124316,M,Turtle Bay,premium,Google,2020-07-27,1981-10-20,Android
124575,F,Turtle Bay,premium,Google,2020-06-16,1979-12-25,Android
124651,F,Turtle Bay,premium,Facebook,2020-07-08,1982-04-02,Android
124746,M,Turtle Bay,normal,Marketplace,2020-06-16,1983-07-07,Android
121029,F,Tudor City,normal,Google,2020-07-07,1979-06-23,Android
121034,F,Tudor City,normal,Facebook,2020-07-01,1979-08-12,Android
121039,F,Tudor City,normal,Marketplace,2020-06-04,1980-06-15,Android
121045,M,Tudor City,premium,Instagram,2020-06-08,1981-06-15,Web
121050,F,Tudor City,premium,Facebook,2020-06-04,1981-12-24,Android
121061,F,Tudor City,normal,Instagram,2020-07-11,1982-10-25,Android
121068,M,Tudor City,premium,Recommendation,2020-06-10,1983-12-25,Android
121071,M,Tudor City,normal,Google,2020-07-01,1985-12-13,Android
121075,M,Tudor City,premium,Instagram,2020-07-05,1978-03-17,Android
121085,F,Tudor City,normal,Facebook,2020-07-05,1984-06-26,Android
121088,F,Tudor City,premium,Instagram,2020-07-25,1979-03-22,Web
121103,M,Tudor City,premium,Facebook,2020-06-14,1979-10-19,Android
121104,M,Tudor City,premium,Facebook,2020-07-15,1981-11-20,IOS
121109,M,Tudor City,normal,Facebook,2020-07-03,1981-11-22,Web
121113,F,Tudor City,normal,Instagram,2020-07-15,1981-10-27,Android
121118,M,Tudor City,premium,Google,2020-06-14,1981-02-05,Android
121137,M,Tudor City,normal,Facebook,2020-06-15,1978-07-18,Android
121156,M,Tudor City,premium,Google,2020-06-08,1982-09-26,Android
121165,F,Tudor City,normal,Recommendation,2020-07-02,1980-01-27,Web
121174,F,Tudor City,normal,Google,2020-06-18,1979-06-22,Android
121175,F,Tudor City,normal,Google,2020-07-17,1983-08-24,Android
121176,M,Tudor City,normal,Facebook,2020-07-25,1980-02-03,Web
121182,M,Tudor City,normal,Google,2020-06-15,1983-07-14,Android
121186,M,Tudor City,normal,Marketplace,2020-06-08,1985-12-22,Web
121193,F,Tudor City,normal,Google,2020-06-18,1983-11-14,Web
121194,M,Tudor City,premium,Facebook,2020-06-05,1985-03-28,Android
121195,F,Tudor City,normal,Google,2020-07-09,1985-10-28,Android
121200,F,Tudor City,normal,Marketplace,2020-07-24,1984-04-15,Android
121202,F,Tudor City,normal,Google,2020-06-23,1984-12-19,Android
121211,M,Tudor City,normal,Google,2020-06-04,1982-10-29,Android
121216,F,Tudor City,premium,Google,2020-06-23,1982-04-24,Android
121226,F,Tudor City,normal,Google,2020-06-14,1981-09-04,Android
121241,F,Tudor City,normal,Recommendation,2020-06-18,1981-09-23,Android
121243,M,Tudor City,premium,Google,2020-06-12,1978-10-24,Android
121248,F,Tudor City,normal,Facebook,2020-07-01,1983-02-26,Android
121252,M,Tudor City,normal,Marketplace,2020-07-03,1985-01-03,Web
121253,M,Tudor City,normal,Instagram,2020-06-22,1979-09-13,Android
121258,M,Tudor City,premium,Google,2020-06-07,1978-08-26,Android
121266,F,Tudor City,normal,Promotional code,2020-07-16,1983-09-04,IOS
121282,F,Tudor City,normal,Google,2020-07-22,1985-11-18,Android
121283,F,Tudor City,premium,Instagram,2020-07-01,1981-05-13,Android
121295,M,Tudor City,normal,Google,2020-07-16,1985-11-10,Android
121302,F,Tudor City,normal,Facebook,2020-06-22,1982-03-19,Web
121314,F,Tudor City,premium,Google,2020-07-23,1980-02-03,IOS
121324,F,Tudor City,premium,Facebook,2020-07-06,1979-05-05,Web
121337,F,Tudor City,normal,Marketplace,2020-07-18,1982-03-24,Android
121358,M,Tudor City,normal,Google,2020-06-20,1982-07-13,Android
121362,M,Tudor City,premium,Instagram,2020-06-27,1981-02-08,Android
121403,F,Tudor City,premium,Marketplace,2020-06-28,1979-08-29,Android
121413,M,Tudor City,premium,Instagram,2020-07-04,1978-03-31,Android
121415,M,Tudor City,normal,Google,2020-06-21,1979-03-29,Android
121418,M,Tudor City,normal,Recommendation,2020-06-14,1979-02-09,Android
121424,M,Tudor City,premium,Google,2020-06-28,1985-10-05,Android
121435,M,Tudor City,premium,Recommendation,2020-06-13,1983-11-01,Android
121446,F,Tudor City,normal,Instagram,2020-06-20,1978-11-05,Android
121504,M,Tudor City,normal,Instagram,2020-06-13,1979-10-27,Android
121506,M,Tudor City,premium,Instagram,2020-06-03,1985-10-26,Android
121516,F,Tudor City,normal,Facebook,2020-06-21,1985-04-11,Android
121546,M,Tudor City,normal,Google,2020-06-30,1978-03-08,Android
121551,F,Tudor City,normal,Facebook,2020-07-22,1980-06-11,Android
121556,F,Tudor City,normal,Instagram,2020-06-03,1984-11-01,Android
121601,F,Tudor City,premium,Facebook,2020-07-12,1983-03-30,Android
121617,F,Tudor City,normal,Google,2020-06-19,1978-11-07,Android
121622,F,Tudor City,normal,Instagram,2020-07-20,1985-05-09,Android
121626,M,Tudor City,normal,Facebook,2020-06-26,1985-03-15,Android
121630,F,Tudor City,premium,Google,2020-07-10,1979-08-19,Android
